country_code,country_label,risk,cause_num,cause,year,pop2015,hdi,rank
250,"France",2.327065,2,"Cardiovascular diseases",2016,,2,21
276,"Germany",6.72868,2,"Cardiovascular diseases",2000,81707789,2,19
276,"Germany",6.44582,2,"Cardiovascular diseases",2001,81707789,2,19
276,"Germany",6.202177,2,"Cardiovascular diseases",2002,81707789,2,19
276,"Germany",6.014905,2,"Cardiovascular diseases",2003,81707789,2,19
276,"Germany",5.583601,2,"Cardiovascular diseases",2004,81707789,2,19
276,"Germany",5.37008,2,"Cardiovascular diseases",2005,81707789,2,19
276,"Germany",5.112354,2,"Cardiovascular diseases",2006,81707789,2,19
276,"Germany",5.020733,2,"Cardiovascular diseases",2007,81707789,2,19
276,"Germany",4.793522,2,"Cardiovascular diseases",2008,81707789,2,19
276,"Germany",4.704468,2,"Cardiovascular diseases",2009,81707789,2,19
276,"Germany",4.50309,2,"Cardiovascular diseases",2010,81707789,2,19
276,"Germany",4.21763,2,"Cardiovascular diseases",2011,81707789,2,19
276,"Germany",4.154932,2,"Cardiovascular diseases",2012,81707789,2,19
276,"Germany",4.153574,2,"Cardiovascular diseases",2013,81707789,2,19
276,"Germany",3.996374,2,"Cardiovascular diseases",2014,81707789,2,19
276,"Germany",4.262228,2,"Cardiovascular diseases",2015,,2,19
276,"Germany",4.016975,2,"Cardiovascular diseases",2016,,2,19
380,"Italy",4.701998,2,"Cardiovascular diseases",2000,59504212,2,15
380,"Italy",4.477803,2,"Cardiovascular diseases",2001,59504212,2,15
380,"Italy",4.238143,2,"Cardiovascular diseases",2002,59504212,2,15
380,"Italy",4.050341,2,"Cardiovascular diseases",2003,59504212,2,15
380,"Italy",3.664932,2,"Cardiovascular diseases",2004,59504212,2,15
380,"Italy",3.582268,2,"Cardiovascular diseases",2005,59504212,2,15
380,"Italy",3.376003,2,"Cardiovascular diseases",2006,59504212,2,15
380,"Italy",3.275625,2,"Cardiovascular diseases",2007,59504212,2,15
380,"Italy",3.198384,2,"Cardiovascular diseases",2008,59504212,2,15
380,"Italy",3.121776,2,"Cardiovascular diseases",2009,59504212,2,15
380,"Italy",2.918903,2,"Cardiovascular diseases",2010,59504212,2,15
380,"Italy",2.911902,2,"Cardiovascular diseases",2011,59504212,2,15
380,"Italy",2.856882,2,"Cardiovascular diseases",2012,59504212,2,15
380,"Italy",2.729522,2,"Cardiovascular diseases",2013,59504212,2,15
380,"Italy",2.678371,2,"Cardiovascular diseases",2014,59504212,2,15
380,"Italy",2.857501,2,"Cardiovascular diseases",2015,,2,15
380,"Italy",2.728941,2,"Cardiovascular diseases",2016,,2,15
398,"Kazakhstan",26.37804,2,"Cardiovascular diseases",2000,17749648,1,7
398,"Kazakhstan",25.91845,2,"Cardiovascular diseases",2001,17749648,1,7
398,"Kazakhstan",25.88489,2,"Cardiovascular diseases",2002,17749648,1,7
398,"Kazakhstan",27.40812,2,"Cardiovascular diseases",2003,17749648,1,7
398,"Kazakhstan",26.62529,2,"Cardiovascular diseases",2004,17749648,1,7
398,"Kazakhstan",27.07722,2,"Cardiovascular diseases",2005,17749648,1,7
398,"Kazakhstan",26.19326,2,"Cardiovascular diseases",2006,17749648,1,7
398,"Kazakhstan",25.82203,2,"Cardiovascular diseases",2007,17749648,1,7
398,"Kazakhstan",24.30351,2,"Cardiovascular diseases",2008,17749648,1,7
398,"Kazakhstan",22.39968,2,"Cardiovascular diseases",2009,17749648,1,7
398,"Kazakhstan",22.14293,2,"Cardiovascular diseases",2010,17749648,1,7
398,"Kazakhstan",20.71456,2,"Cardiovascular diseases",2011,17749648,1,7
398,"Kazakhstan",19.94307,2,"Cardiovascular diseases",2012,17749648,1,7
398,"Kazakhstan",18.74729,2,"Cardiovascular diseases",2013,17749648,1,7
398,"Kazakhstan",18.878,2,"Cardiovascular diseases",2014,17749648,1,7
398,"Kazakhstan",19.34524,2,"Cardiovascular diseases",2015,,1,7
398,"Kazakhstan",17.9282,2,"Cardiovascular diseases",2016,,1,7
417,"Kyrgyzstan",22.26602,2,"Cardiovascular diseases",2000,5865401,1,3
417,"Kyrgyzstan",21.86225,2,"Cardiovascular diseases",2001,5865401,1,3
417,"Kyrgyzstan",22.69512,2,"Cardiovascular diseases",2002,5865401,1,3
417,"Kyrgyzstan",23.0569,2,"Cardiovascular diseases",2003,5865401,1,3
417,"Kyrgyzstan",22.71939,2,"Cardiovascular diseases",2004,5865401,1,3
417,"Kyrgyzstan",23.66609,2,"Cardiovascular diseases",2005,5865401,1,3
417,"Kyrgyzstan",23.95749,2,"Cardiovascular diseases",2006,5865401,1,3
417,"Kyrgyzstan",24.40754,2,"Cardiovascular diseases",2007,5865401,1,3
417,"Kyrgyzstan",23.21279,2,"Cardiovascular diseases",2008,5865401,1,3
417,"Kyrgyzstan",22.15281,2,"Cardiovascular diseases",2009,5865401,1,3
417,"Kyrgyzstan",20.44244,2,"Cardiovascular diseases",2010,5865401,1,3
417,"Kyrgyzstan",20.59477,2,"Cardiovascular diseases",2011,5865401,1,3
417,"Kyrgyzstan",19.42142,2,"Cardiovascular diseases",2012,5865401,1,3
417,"Kyrgyzstan",19.01229,2,"Cardiovascular diseases",2013,5865401,1,3
417,"Kyrgyzstan",19.47898,2,"Cardiovascular diseases",2014,5865401,1,3
417,"Kyrgyzstan",18.67683,2,"Cardiovascular diseases",2015,,1,3
417,"Kyrgyzstan",17.96781,2,"Cardiovascular diseases",2016,,1,3
498,"Republic of Moldova",22.5331,2,"Cardiovascular diseases",2000,4065980,1,8
498,"Republic of Moldova",21.38611,2,"Cardiovascular diseases",2001,4065980,1,8
498,"Republic of Moldova",21.91193,2,"Cardiovascular diseases",2002,4065980,1,8
498,"Republic of Moldova",21.91933,2,"Cardiovascular diseases",2003,4065980,1,8
498,"Republic of Moldova",21.48877,2,"Cardiovascular diseases",2004,4065980,1,8
498,"Republic of Moldova",22.16063,2,"Cardiovascular diseases",2005,4065980,1,8
498,"Republic of Moldova",21.08632,2,"Cardiovascular diseases",2006,4065980,1,8
498,"Republic of Moldova",20.41714,2,"Cardiovascular diseases",2007,4065980,1,8
498,"Republic of Moldova",19.15105,2,"Cardiovascular diseases",2008,4065980,1,8
498,"Republic of Moldova",19.68865,2,"Cardiovascular diseases",2009,4065980,1,8
498,"Republic of Moldova",20.09842,2,"Cardiovascular diseases",2010,4065980,1,8
498,"Republic of Moldova",17.65231,2,"Cardiovascular diseases",2011,4065980,1,8
498,"Republic of Moldova",16.9891,2,"Cardiovascular diseases",2012,4065980,1,8
498,"Republic of Moldova",16.16352,2,"Cardiovascular diseases",2013,4065980,1,8
498,"Republic of Moldova",16.9764,2,"Cardiovascular diseases",2014,4065980,1,8
498,"Republic of Moldova",17.40291,2,"Cardiovascular diseases",2015,,1,8
498,"Republic of Moldova",15.72598,2,"Cardiovascular diseases",2016,,1,8
528,"Netherlands",6.06151,2,"Cardiovascular diseases",2000,16938499,2,22
528,"Netherlands",5.593075,2,"Cardiovascular diseases",2001,16938499,2,22
528,"Netherlands",5.55604,2,"Cardiovascular diseases",2002,16938499,2,22
528,"Netherlands",5.213144,2,"Cardiovascular diseases",2003,16938499,2,22
528,"Netherlands",4.703982,2,"Cardiovascular diseases",2004,16938499,2,22
528,"Netherlands",4.406997,2,"Cardiovascular diseases",2005,16938499,2,22
528,"Netherlands",4.076973,2,"Cardiovascular diseases",2006,16938499,2,22
528,"Netherlands",3.916845,2,"Cardiovascular diseases",2007,16938499,2,22
528,"Netherlands",3.603253,2,"Cardiovascular diseases",2008,16938499,2,22
528,"Netherlands",3.366257,2,"Cardiovascular diseases",2009,16938499,2,22
528,"Netherlands",3.278436,2,"Cardiovascular diseases",2010,16938499,2,22
528,"Netherlands",3.065456,2,"Cardiovascular diseases",2011,16938499,2,22
528,"Netherlands",3.011697,2,"Cardiovascular diseases",2012,16938499,2,22
528,"Netherlands",2.919007,2,"Cardiovascular diseases",2013,16938499,2,22
528,"Netherlands",2.679755,2,"Cardiovascular diseases",2014,16938499,2,22
528,"Netherlands",2.743899,2,"Cardiovascular diseases",2015,,2,22
528,"Netherlands",2.641325,2,"Cardiovascular diseases",2016,,2,22
578,"Norway",5.372414,2,"Cardiovascular diseases",2000,5199836,2,14
578,"Norway",5.164748,2,"Cardiovascular diseases",2001,5199836,2,14
578,"Norway",4.960078,2,"Cardiovascular diseases",2002,5199836,2,14
578,"Norway",4.449864,2,"Cardiovascular diseases",2003,5199836,2,14
578,"Norway",4.21158,2,"Cardiovascular diseases",2004,5199836,2,14
578,"Norway",3.944117,2,"Cardiovascular diseases",2005,5199836,2,14
578,"Norway",3.776914,2,"Cardiovascular diseases",2006,5199836,2,14
578,"Norway",3.726372,2,"Cardiovascular diseases",2007,5199836,2,14
578,"Norway",3.629088,2,"Cardiovascular diseases",2008,5199836,2,14
578,"Norway",3.368532,2,"Cardiovascular diseases",2009,5199836,2,14
578,"Norway",3.233706,2,"Cardiovascular diseases",2010,5199836,2,14
578,"Norway",3.133952,2,"Cardiovascular diseases",2011,5199836,2,14
578,"Norway",3.130898,2,"Cardiovascular diseases",2012,5199836,2,14
578,"Norway",2.920762,2,"Cardiovascular diseases",2013,5199836,2,14
578,"Norway",2.602828,2,"Cardiovascular diseases",2014,5199836,2,14
578,"Norway",2.582102,2,"Cardiovascular diseases",2015,,2,14
578,"Norway",2.549426,2,"Cardiovascular diseases",2016,,2,14
643,"Russian Federation",25.9464,2,"Cardiovascular diseases",2000,143900000,1,10
643,"Russian Federation",26.54262,2,"Cardiovascular diseases",2001,143900000,1,10
643,"Russian Federation",27.50819,2,"Cardiovascular diseases",2002,143900000,1,10
643,"Russian Federation",27.87536,2,"Cardiovascular diseases",2003,143900000,1,10
643,"Russian Federation",26.81778,2,"Cardiovascular diseases",2004,143900000,1,10
643,"Russian Federation",26.60955,2,"Cardiovascular diseases",2005,143900000,1,10
643,"Russian Federation",24.07334,2,"Cardiovascular diseases",2006,143900000,1,10
643,"Russian Federation",22.7173,2,"Cardiovascular diseases",2007,143900000,1,10
643,"Russian Federation",22.73728,2,"Cardiovascular diseases",2008,143900000,1,10
643,"Russian Federation",21.42233,2,"Cardiovascular diseases",2009,143900000,1,10
643,"Russian Federation",20.70239,2,"Cardiovascular diseases",2010,143900000,1,10
643,"Russian Federation",18.62658,2,"Cardiovascular diseases",2011,143900000,1,10
643,"Russian Federation",18.78441,2,"Cardiovascular diseases",2012,143900000,1,10
643,"Russian Federation",17.7553,2,"Cardiovascular diseases",2013,143900000,1,10
643,"Russian Federation",16.71964,2,"Cardiovascular diseases",2014,143900000,1,10
643,"Russian Federation",16.8364,2,"Cardiovascular diseases",2015,,1,10
643,"Russian Federation",16.10201,2,"Cardiovascular diseases",2016,,1,10
724,"Spain",4.508825,2,"Cardiovascular diseases",2000,46397664,2,16
724,"Spain",4.303455,2,"Cardiovascular diseases",2001,46397664,2,16
724,"Spain",4.193625,2,"Cardiovascular diseases",2002,46397664,2,16
724,"Spain",4.111319,2,"Cardiovascular diseases",2003,46397664,2,16
724,"Spain",3.847273,2,"Cardiovascular diseases",2004,46397664,2,16
724,"Spain",3.79216,2,"Cardiovascular diseases",2005,46397664,2,16
724,"Spain",3.579113,2,"Cardiovascular diseases",2006,46397664,2,16
724,"Spain",3.447056,2,"Cardiovascular diseases",2007,46397664,2,16
724,"Spain",3.282223,2,"Cardiovascular diseases",2008,46397664,2,16
724,"Spain",3.112807,2,"Cardiovascular diseases",2009,46397664,2,16
724,"Spain",2.98355,2,"Cardiovascular diseases",2010,46397664,2,16
724,"Spain",2.847572,2,"Cardiovascular diseases",2011,46397664,2,16
724,"Spain",2.844986,2,"Cardiovascular diseases",2012,46397664,2,16
724,"Spain",2.786261,2,"Cardiovascular diseases",2013,46397664,2,16
724,"Spain",2.715343,2,"Cardiovascular diseases",2014,46397664,2,16
724,"Spain",2.754669,2,"Cardiovascular diseases",2015,,2,16
724,"Spain",2.669517,2,"Cardiovascular diseases",2016,,2,16
752,"Sweden",5.626985,2,"Cardiovascular diseases",2000,9763565,2,12
752,"Sweden",5.438523,2,"Cardiovascular diseases",2001,9763565,2,12
752,"Sweden",5.228134,2,"Cardiovascular diseases",2002,9763565,2,12
752,"Sweden",4.970445,2,"Cardiovascular diseases",2003,9763565,2,12
752,"Sweden",4.552026,2,"Cardiovascular diseases",2004,9763565,2,12
752,"Sweden",4.322521,2,"Cardiovascular diseases",2005,9763565,2,12
752,"Sweden",4.213,2,"Cardiovascular diseases",2006,9763565,2,12
752,"Sweden",4.125505,2,"Cardiovascular diseases",2007,9763565,2,12
752,"Sweden",3.981154,2,"Cardiovascular diseases",2008,9763565,2,12
752,"Sweden",3.796864,2,"Cardiovascular diseases",2009,9763565,2,12
752,"Sweden",3.613212,2,"Cardiovascular diseases",2010,9763565,2,12
752,"Sweden",3.519435,2,"Cardiovascular diseases",2011,9763565,2,12
752,"Sweden",3.453657,2,"Cardiovascular diseases",2012,9763565,2,12
752,"Sweden",3.383868,2,"Cardiovascular diseases",2013,9763565,2,12
752,"Sweden",3.264021,2,"Cardiovascular diseases",2014,9763565,2,12
752,"Sweden",3.285983,2,"Cardiovascular diseases",2015,,2,12
752,"Sweden",3.205656,2,"Cardiovascular diseases",2016,,2,12
762,"Tajikistan",18.86774,2,"Cardiovascular diseases",2000,8548651,1,2
762,"Tajikistan",19.02309,2,"Cardiovascular diseases",2001,8548651,1,2
762,"Tajikistan",18.91485,2,"Cardiovascular diseases",2002,8548651,1,2
762,"Tajikistan",18.30985,2,"Cardiovascular diseases",2003,8548651,1,2
762,"Tajikistan",17.54071,2,"Cardiovascular diseases",2004,8548651,1,2
762,"Tajikistan",19.1466,2,"Cardiovascular diseases",2005,8548651,1,2
762,"Tajikistan",19.19639,2,"Cardiovascular diseases",2006,8548651,1,2
762,"Tajikistan",19.31061,2,"Cardiovascular diseases",2007,8548651,1,2
762,"Tajikistan",18.84975,2,"Cardiovascular diseases",2008,8548651,1,2
762,"Tajikistan",17.86808,2,"Cardiovascular diseases",2009,8548651,1,2
762,"Tajikistan",18.26556,2,"Cardiovascular diseases",2010,8548651,1,2
762,"Tajikistan",18.28295,2,"Cardiovascular diseases",2011,8548651,1,2
762,"Tajikistan",18.29278,2,"Cardiovascular diseases",2012,8548651,1,2
762,"Tajikistan",18.33503,2,"Cardiovascular diseases",2013,8548651,1,2
762,"Tajikistan",18.26324,2,"Cardiovascular diseases",2014,8548651,1,2
762,"Tajikistan",17.42174,2,"Cardiovascular diseases",2015,,1,2
762,"Tajikistan",17.36086,2,"Cardiovascular diseases",2016,,1,2
795,"Turkmenistan",24.65212,2,"Cardiovascular diseases",2000,5565284,1,4
795,"Turkmenistan",23.58259,2,"Cardiovascular diseases",2001,5565284,1,4
795,"Turkmenistan",26.32571,2,"Cardiovascular diseases",2002,5565284,1,4
795,"Turkmenistan",26.28546,2,"Cardiovascular diseases",2003,5565284,1,4
795,"Turkmenistan",26.95044,2,"Cardiovascular diseases",2004,5565284,1,4
795,"Turkmenistan",27.54078,2,"Cardiovascular diseases",2005,5565284,1,4
795,"Turkmenistan",26.26432,2,"Cardiovascular diseases",2006,5565284,1,4
795,"Turkmenistan",26.68159,2,"Cardiovascular diseases",2007,5565284,1,4
795,"Turkmenistan",26.38389,2,"Cardiovascular diseases",2008,5565284,1,4
795,"Turkmenistan",23.52448,2,"Cardiovascular diseases",2009,5565284,1,4
795,"Turkmenistan",22.82702,2,"Cardiovascular diseases",2010,5565284,1,4
795,"Turkmenistan",21.7891,2,"Cardiovascular diseases",2011,5565284,1,4
795,"Turkmenistan",21.73674,2,"Cardiovascular diseases",2012,5565284,1,4
795,"Turkmenistan",22.09965,2,"Cardiovascular diseases",2013,5565284,1,4
795,"Turkmenistan",22.75047,2,"Cardiovascular diseases",2014,5565284,1,4
795,"Turkmenistan",24.42835,2,"Cardiovascular diseases",2015,,1,4
795,"Turkmenistan",23.44827,2,"Cardiovascular diseases",2016,,1,4
804,"Ukraine",22.9875,2,"Cardiovascular diseases",2000,44657704,1,9
804,"Ukraine",22.39756,2,"Cardiovascular diseases",2001,44657704,1,9
804,"Ukraine",23.07433,2,"Cardiovascular diseases",2002,44657704,1,9
804,"Ukraine",23.40705,2,"Cardiovascular diseases",2003,44657704,1,9
804,"Ukraine",24.25668,2,"Cardiovascular diseases",2004,44657704,1,9
804,"Ukraine",25.1825,2,"Cardiovascular diseases",2005,44657704,1,9
804,"Ukraine",24.04862,2,"Cardiovascular diseases",2006,44657704,1,9
804,"Ukraine",24.07536,2,"Cardiovascular diseases",2007,44657704,1,9
804,"Ukraine",23.60406,2,"Cardiovascular diseases",2008,44657704,1,9
804,"Ukraine",21.45769,2,"Cardiovascular diseases",2009,44657704,1,9
804,"Ukraine",20.36297,2,"Cardiovascular diseases",2010,44657704,1,9
804,"Ukraine",18.96364,2,"Cardiovascular diseases",2011,44657704,1,9
804,"Ukraine",18.73217,2,"Cardiovascular diseases",2012,44657704,1,9
804,"Ukraine",18.40954,2,"Cardiovascular diseases",2013,44657704,1,9
804,"Ukraine",18.24963,2,"Cardiovascular diseases",2014,44657704,1,9
804,"Ukraine",18.08838,2,"Cardiovascular diseases",2015,,1,9
804,"Ukraine",16.79296,2,"Cardiovascular diseases",2016,,1,9
826,"UK",7.161245,2,"Cardiovascular diseases",2000,65397080,2,17
826,"UK",6.82945,2,"Cardiovascular diseases",2001,65397080,2,17
826,"UK",6.553611,2,"Cardiovascular diseases",2002,65397080,2,17
826,"UK",6.25707,2,"Cardiovascular diseases",2003,65397080,2,17
826,"UK",5.785936,2,"Cardiovascular diseases",2004,65397080,2,17
826,"UK",5.431853,2,"Cardiovascular diseases",2005,65397080,2,17
826,"UK",5.085693,2,"Cardiovascular diseases",2006,65397080,2,17
826,"UK",4.838676,2,"Cardiovascular diseases",2007,65397080,2,17
826,"UK",4.595012,2,"Cardiovascular diseases",2008,65397080,2,17
826,"UK",4.279338,2,"Cardiovascular diseases",2009,65397080,2,17
826,"UK",4.17689,2,"Cardiovascular diseases",2010,65397080,2,17
826,"UK",3.767247,2,"Cardiovascular diseases",2011,65397080,2,17
826,"UK",3.677448,2,"Cardiovascular diseases",2012,65397080,2,17
826,"UK",3.626777,2,"Cardiovascular diseases",2013,65397080,2,17
826,"UK",3.559971,2,"Cardiovascular diseases",2014,65397080,2,17
826,"UK",3.678357,2,"Cardiovascular diseases",2015,,2,17
826,"UK",3.459924,2,"Cardiovascular diseases",2016,,2,17
860,"Uzbekistan",22.44068,2,"Cardiovascular diseases",2000,30976021,1,1
860,"Uzbekistan",22.13879,2,"Cardiovascular diseases",2001,30976021,1,1
860,"Uzbekistan",23.01681,2,"Cardiovascular diseases",2002,30976021,1,1
860,"Uzbekistan",22.65115,2,"Cardiovascular diseases",2003,30976021,1,1
860,"Uzbekistan",21.99096,2,"Cardiovascular diseases",2004,30976021,1,1
860,"Uzbekistan",23.42813,2,"Cardiovascular diseases",2005,30976021,1,1
860,"Uzbekistan",22.93172,2,"Cardiovascular diseases",2006,30976021,1,1
860,"Uzbekistan",22.17934,2,"Cardiovascular diseases",2007,30976021,1,1
860,"Uzbekistan",21.38744,2,"Cardiovascular diseases",2008,30976021,1,1
860,"Uzbekistan",20.75174,2,"Cardiovascular diseases",2009,30976021,1,1
860,"Uzbekistan",20.64849,2,"Cardiovascular diseases",2010,30976021,1,1
860,"Uzbekistan",20.3216,2,"Cardiovascular diseases",2011,30976021,1,1
860,"Uzbekistan",19.93237,2,"Cardiovascular diseases",2012,30976021,1,1
860,"Uzbekistan",19.52546,2,"Cardiovascular diseases",2013,30976021,1,1
860,"Uzbekistan",19.66188,2,"Cardiovascular diseases",2014,30976021,1,1
860,"Uzbekistan",19.32756,2,"Cardiovascular diseases",2015,,1,1
860,"Uzbekistan",18.97528,2,"Cardiovascular diseases",2016,,1,1
